Full_Name,Plain_Name
Σμητό,Σμητο
Σμητχῆμω,Σμητχημω
Σόδιμος,Σοδιμος
Σο̣θ̣ε̣ὺς,Σοθευς
Σοκνοπαιος,Σοκνοπαιος
Σοναβῖνις,Σοναβινις
Σοσικλείδης,Σοσικλειδης
Σοχώτος,Σοχωτος
Σπενθάρος,Σπενθαρος
Σπεράντιος,Σπεραντιος
Σπ̣ε̣ύτριος,Σπευτριος
Σποριγενής,Σποριγενης
Σράτων,Σρατων
Στρόφιγξ,Στροφιγξ
Σ̣ταβιανός,Σταβιανος
Στασίνικος,Στασινικος
Σταυροσιλκουδα,Σταυροσιλκουδα
Στοτοήτιος,Στοτοητιος
Στοτουήτιος,Στοτουητιος
Στρόφ̣ιον,Στροφιον
Στρφ̣ιον,Στρφιον
Συθίων,Συθιων
Σύρμος,Συρμος
Συσ̣ειεύς,Συσειευς
Συτησ̣ιεύς,Συτησιευς
Σώανδρος,Σωανδρος
Σώλων,Σωλων
Σωπάτριος,Σωπατριος
Σ̣ω̣ροῦ̣ς,Σωρους
Σωσίνος,Σωσινος
Σώσιος,Σωσιος
Σωσοῦς,Σωσους
Ταραντῖνος,Ταραντινος
Ταβολβόλος,Ταβολβολος
Ταικυς,Ταικυς
Ταὶφ,Ταιφ
Τ̣αιφε̣α̣ρ̣,Ταιφεαρ
Τάκκις,Τακκις
Ταμεναπις,Ταμεναπις
Ταμὴρ,Ταμηρ
Ταργάνος,Ταργανος
Τάρανος,Ταρανος
Ταρῆσις,Ταρησις
Τάρκον,Ταρκον
Ταρόλλος,Ταρολλος
Τατ̣ι̣η̣,Τατιη
Τ̣ε̣ίλ̣μ̣ιος,Τειλμιος
Τ̣ε̣ιφρων,Τειφρων
Τελέσιον,Τελεσιον
Τ̣ε̣νευς,Τενευς
Τερτύλλα,Τερτυλλα
Τεσενουφι,Τεσενουφι
Τεῦτις,Τευτις
Τ̣ε̣χωσ̣ο̣μ̣α̣ιονυσις,Τεχωσομαιονυσις
Τηλόξηνος,Τηλοξηνος
Τιβεριᾶς,Τιβεριας
Τιῆσις,Τιησις
Τιθοέης,Τιθοεης
Τιμαγόρος,Τιμαγορος
Τιμάεις,Τιμαεις
Τιμῖνις,Τιμινις
Τιμούκρατος,Τιμουκρατος
Τιτάρης,Τιταρης
Τκῆς,Τκης
Τν̣λ̣σ̣ι̣ος,Τνλσιος
Τοτα̣ι̣ω,Τοταιω
Τριμιτις,Τριμιτις
Τρεβῆμις,Τρεβημις
Τριάδεφος,Τριαδεφος
Τρι̣π̣αντρπος,Τριπαντρπος
Τριπτολέμα,Τριπτολεμα
Τρύγη,Τρυγη
Τσενσμῆτ,Τσενσμητ
Τσαουῆλ,Τσαουηλ
Τσατεχᾶνις,Τσατεχανις
Τσένσνος,Τσενσνος
Τσερνεὺς,Τσερνευς
Τυρρηνός,Τυρρηνος
Τυττ̣ν̣ν̣ω,Τυττννω
Τυχῆτος,Τυχητος
Τωνίος,Τωνιος
Ὑαγὼβ,Υαγωβ
Ὑλπίος,Υλπιος
Ὕμνος,Υμνος
Ὑρωνιπια̣ι̣,Υρωνιπιαι
Φιλομαθὴς,Φιλομαθης
Φαζ̣ω̣ν,Φαζων
Φανία,Φανια
Φάνικος,Φανικος
Φαρμακεὺς,Φαρμακευς
Φασηλίτας,Φασηλιτας
Φατιπω,Φατιπω
Φατρήης,Φατρηης
Φάω,Φαω
Φαωνίδης,Φαωνιδης
Φεβάμων,Φεβαμων
Φεόφιλος,Φεοφιλος
Φηλι̣νη̣σ̣ιμος,Φηλινησιμος
Φῆλις,Φηλις
Φήος,Φηος
Φιλαίθερος,Φιλαιθερος
Φιλαίνος,Φιλαινος
Φιλακίος,Φιλακιος
Φιλακρήτης,Φιλακρητης
Φιλερμαίος,Φιλερμαιος
Φιλερμῆς,Φιλερμης
Φιληταος,Φιληταος
Φιλιεισω,Φιλιεισω
Φίλιξ,Φιλιξ
Φίλον,Φιλον
Φιλονίκη,Φιλονικη
Φιλοπάππος,Φιλοπαππος
Φιλοσ̣ύν̣θης,Φιλοσυνθης
Φιλούξεν̣ος,Φιλουξενος
Φιλυ̣υ̣ς,Φιλυυς
Φλαούας,Φλαουας
Φλωρεν,Φλωρεν
Φοινός,Φοινος
Φριτωβ,Φριτωβ
Φυθέσαιρος,Φυθεσαιρος
Χαροπίης,Χαροπιης
Χαροπῖνος,Χαροπινος
Χεμσνῖ,Χεμσνι
Χεμσνῦς,Χεμσνυς
Χερθωπτεις,Χερθωπτεις
Χερί̣ας,Χεριας
Χῖος,Χιος
Χλ̣ε̣ι̣χης,Χλειχης
Χοιρίδης,Χοιριδης
Χοσροὴς,Χοσροης
Χρύγων,Χρυγων
Χριμος,Χριμος
Χρόντιος,Χροντιος
Χρωματίος,Χρωματιος
Ψενιήσις,Ψενιησις
Ψαμών,Ψαμων
Ψαφών,Ψαφων
Ψένεσις,Ψενεσις
Ψελλᾶς,Ψελλας
Ψεμόνθης,Ψεμονθης
Ψεμόνθ,Ψεμονθ
Ψεμοῦνθις,Ψεμουνθις
Ψεμώνθου,Ψεμωνθου
Ψεναυῆς,Ψεναυης
Ψενεμιης,Ψενεμιης
Ψενεσης,Ψενεσης
Ψενητων,Ψενητων
Ψενθώτος,Ψενθωτος
Ψενιμούτης,Ψενιμουτης
Ψενιουτεήσιος,Ψενιουτεησιος
Ψενμάγιος,Ψενμαγιος
Ψενμαησκουρης,Ψενμαησκουρης
Ψενμαῦτ,Ψενμαυτ
Ψενμὼντ,Ψενμωντ
Ψένονφις,Ψενονφις
Ψενχῦσις,Ψενχυσις
Ψενχνόμις,Ψενχνομις
Ψεπαήρις,Ψεπαηρις
Ψετοοῦς,Ψετοους
Ψίλος,Ψιλος
Ὤλιος,Ωλιος
Ὤνειρος,Ωνειρος
Ὡριγέζης,Ωριγεζης
Ὥρρος,Ωρρος
Πικωτις,Πικωτις
ⲗⲉⲃⲁⲛⲉ,ⲗⲉⲃⲁⲛⲉ
Ερεβεκα,Ερεβεκα
Ρωδινη,Ρωδινη
Ειαιραξ,Ειαιραξ
Ουκτωρ,Ουκτωρ
Δωριωνις,Δωριωνις
Απειον,Απειον
Ανασια,Ανασια
Ευτοχης,Ευτοχης
Ἡρακλεουης,Ηρακλεουης
Ἡρακελης,Ηρακελης
Δευδοτος,Δευδοτος
Ητιστη,Ητιστη
Ιεριωνυμ,Ιεριωνυμ
Μαρεψημς,Μαρεψημς
Φοιβαμμον,Φοιβαμμον
Αρυτης,Αρυτης
Αφρωδιτη,Αφρωδιτη
Βικτορ,Βικτορ
Απολλονια,Απολλονια
Φελεας,Φελεας
Κλλαυδια,Κλλαυδια
Δημωφων,Δημωφων
Ορσεινουφις,Ορσεινουφις
Κυρλλος,Κυρλλος
Φιλαπατωρ,Φιλαπατωρ
Φριενη,Φριενη
Διοκρια,Διοκρια
Αυρηρια,Αυρηρια
Σωητρια,Σωητρια
Κρονεια,Κρονεια
Τιτιανά,Τιτιανα
Αυρηα,Αυρηα
Κουνσωνια,Κουνσωνια
Κιλαυδια,Κιλαυδια
Μήα,Μηα
Λεοτια,Λεοτια
Κλεοπρατα,Κλεοπρατα
Λιβυια,Λιβυια
Ειτια,Ειτια
Μέσλης,Μεσλης
Παναχης,Παναχης
Καιεῦς,Καιευς
Θεον,Θεον
Παουτε,Παουτε
Υκειαν,Υκειαν
Παλημον,Παλημον
Φοιβαμμω,Φοιβαμμω
Αμμωνε,Αμμωνε
Χαχ,Χαχ
Παπνουθειω,Παπνουθειω
Χαιρημον,Χαιρημον
Πεμεν,Πεμεν
Νιλάμω,Νιλαμω
Θινψενχ,Θινψενχ
Ωακῶβ,Ωακωβ
Παφω,Παφω
Φταερκαύκρω,Φταερκαυκρω
Οσεδα,Οσεδα
Σαλμανα,Σαλμανα
Κυρους,Κυρους
Σαμονα,Σαμονα
Φαμνουω,Φαμνουω
Ταλία,Ταλια
Κωφίω,Κωφιω
Μειχάω,Μειχαω
Τκαραρα,Τκαραρα
Πμῶ,Πμω
Ψενκαας,Ψενκαας
Οδα,Οδα
Πεννὼ,Πεννω
Κολλυτω,Κολλυτω
Παρκῶ,Παρκω
Παψεντβως,Παψεντβως
Θμεσῶ,Θμεσω
Ταρισκω,Ταρισκω
Εσμηρ,Εσμηρ
Ημαϊ,Ημαι
Θεοτοτι,Θεοτοτι
Ἀμαντζι,Αμαντζι
Ἡρεῦ,Ηρευ
Ἀπετυ,Απετυ
Ἀπτιλι,Απτιλι
Ἀποι,Αποι
Θαυβαρι,Θαυβαρι
Βουνι,Βουνι
Αψαρι,Αψαρι
Ἑρμιοῦθι,Ερμιουθι
Αγεμοι,Αγεμοι
Εἰρηνι,Ειρηνι
Βετιλι,Βετιλι
Δριλλοκρόκαι,Δριλλοκροκαι
Διδυμάρι,Διδυμαρι
Ἀθηνάρι,Αθηναρι
Αχχι,Αχχι
Απακυ,Απακυ
Ἀτιαίνι,Ατιαινι
Ἀμαιραει,Αμαιραει
Θᾶρι,Θαρι
Διόσκορορς,Διοσκορορς
Αηρ,Αηρ
Ἀθενάσι,Αθενασι
Ζαχαρι,Ζαχαρι
Ἀπωναῖ,Απωναι
Βορευς,Βορευς
Ἐκεῦσι,Εκευσι
Ἐμμανω,Εμμανω
Διδίμι,Διδιμι
Ζηρ,Ζηρ
Βαρύς,Βαρυς
Εὐφροσυ,Ευφροσυ
Δημοσθεν,Δημοσθεν
Ἀμεινεωθει,Αμεινεωθει
Αναχομν,Αναχομν
Ζινοκι,Ζινοκι
Ἠμίνι,Ημινι
Ἁρμεληθυ,Αρμεληθυ
Τασοῖρι,Τασοιρι
Μαλλὲν,Μαλλεν
Στοτώηθι,Στοτωηθι
Ταθιθῶι,Ταθιθωι
Κρυσί,Κρυσι
Νιλιαίνι,Νιλιαινι
Κλοῦσι,Κλουσι
Ὀράμπς,Οραμπς
Ἰωάννς,Ιωαννς
Νεφρέμμι,Νεφρεμμι
Ἰμουι,Ιμουι
Ουαξεν,Ουαξεν
Οὐιταλι,Ουιταλι
Νεμέρι,Νεμερι
Κυθραι,Κυθραι
Ματιμησι,Ματιμησι
Ομλολι,Ομλολι
Καρκαυ,Καρκαυ
Κωπρι,Κωπρι
Οὑναί,Ουναι
Μαασαι,Μαασαι
Νααρωυ,Νααρωυ
Θερμύθι,Θερμυθι
Καβοι,Καβοι
Κολλασαι,Κολλασαι
Κααλυθι,Κααλυθι
Μιχαλάρς,Μιχαλαρς
Ναωμί,Ναωμι
Μεστασυ,Μεστασυ
Οὐθέβς,Ουθεβς
Ὀτοφαειτι,Οτοφαειτι
Κὰϫ,Καϫ
Ἰερεμι,Ιερεμι
Πανῖρεν,Πανιρεν
Σταυρακι,Σταυρακι
Πετωυ,Πετωυ
Πειωμι,Πειωμι
Τμωεις,Τμωεις
Σεχὼνς,Σεχωνς
Τατᾶρι,Ταταρι
Πουαμνοῦφι,Πουαμνουφι
Τζιτζοι,Τζιτζοι
Σενχὼνς,Σενχωνς
Χριστοφόρι,Χριστοφορι
Τσοιτσοι,Τσοιτσοι
Σεουείαι,Σεουειαι
Ψενσενπκοῖλι,Ψενσενπκοιλι
Ποκωωῦτι,Ποκωωυτι
Παίσια,Παισια
Πετεφι,Πετεφι
Παγκρᾶτες,Παγκρατες
Σισινι,Σισινι
Τζεναμοῦνις,Τζεναμουνις
Παπουωνς,Παπουωνς
Φενουβι,Φενουβι
Ψεμεν,Ψεμεν
Σνακομνεῦ,Σνακομνευ
Τατεανεῦ,Τατεανευ
Πλιλαὶ,Πλιλαι
Πουρτίυ,Πουρτιυ
Τερμάμι,Τερμαμι
Πκαλαουᾶκι,Πκαλαουακι
Πτόλλιδς,Πτολλιδς
Πματοι,Πματοι
Πανεχαται,Πανεχαται
Πετενήθι,Πετενηθι
Τουαμσέτι,Τουαμσετι
Φιρμι,Φιρμι
Φενῆσι,Φενησι
Τατεδιονῦ,Τατεδιονυ
Τερτονποριω,Τερτονποριω
Παούμι,Παουμι
Ψενδᾶσι,Ψενδασι
Πατουμωθι,Πατουμωθι
Τλακόναι,Τλακοναι
Ψεμν,Ψεμν
Ψεντααὶ,Ψεντααι
Πουονς,Πουονς
Ψενσῶνς,Ψενσωνς
Παπίεν,Παπιεν
Τμαρσείπωλοι,Τμαρσειπωλοι
Πλαάοι,Πλααοι
Πτουμῖνι,Πτουμινι
Πετασὸνς,Πετασονς
Ψενσεναμω,Ψενσεναμω
Πτενοβτω,Πτενοβτω
Παπαντῶτι,Παπαντωτι
Πελεῦ,Πελευ
Παθν,Παθν
Σαχὼνς,Σαχωνς
Ψαναϥ,Ψαναϥ
Σενονδὴρ,Σενονδηρ
Πανσῶνς,Πανσωνς
Πατετρεῖπαι,Πατετρειπαι
Πτεμεν,Πτεμεν
Ποέρι,Ποερι
Πορεμβήκι,Πορεμβηκι
Πετελλὼνς,Πετελλωνς
Ταμινφερεῦ,Ταμινφερευ
Ταιβόι,Ταιβοι
Χεμτς,Χεμτς
Ἀλῶτ,Αλωτ
Ἀπουωρ,Απουωρ
Ἡμιωβέλιον,Ημιωβελιον
Μαιαιμάκεις,Μαιαιμακεις
Νέχε,Νεχε
Πανοῦτε,Πανουτε
Σεμφιῆς,Σεμφιης
Σενμούθ,Σενμουθ
Χενπατῶμε,Χενπατωμε
Ψηφᾶς,Ψηφας
Λωτ,Λωτ
Απουρωρ,Απουρωρ
Ιμιοβελιν,Ιμιοβελιν
Μαιαιμακις,Μαιαιμακις
Νεχαι,Νεχαι
Νουτε,Νουτε
Σεμφιας,Σεμφιας
Χεπατωμε,Χεπατωμε
Ψηφασς,Ψηφασς
Θοτυηριος,Θοτυηριος
Γανυμας,Γανυμας
Παειηου,Παειηου
Σφληνικ,Σφληνικ
Γενεαλιου,Γενεαλιου
Λαυρινου,Λαυρινου
Λολχιλος,Λολχιλος
Ανουπιου,Ανουπιου
Ταρτεμειν,Ταρτεμειν
Αρηνας,Αρηνας
Χιρονα,Χιρονα
Νειλαμμας,Νειλαμμας
Προφητας,Προφητας
Παρσανιου,Παρσανιου
Κελαου,Κελαου
Παματας,Παματας
Θεοτιμα,Θεοτιμα
Αννουμεριου,Αννουμεριου
Ἀβυχιου,Αβυχιου
Μαχχουθας,Μαχχουθας
Απινα,Απινα
Σεναπολλωνι,Σεναπολλωνι
Αρητιενα,Αρητιενα
Βαχιως,Βαχιως
Εισωακρατω,Εισωακρατω
Αρυοδως,Αρυοδως
Νιλωου,Νιλωου
Ἀμαζόνιον,Αμαζονιον
Θεμνας,Θεμνας
Αχανης,Αχανης
Βηβις,Βηβις
Σενειεραξ,Σενειεραξ
Σωικρατης,Σωικρατης
Χερινων,Χερινων
Αποδιτη,Αποδιτη
Δημοδικη,Δημοδικη
Γεργιος,Γεργιος
Θεοδοδος,Θεοδοδος
Αριν,Αριν
Φακας,Φακας
Επιμμαχος,Επιμμαχος
Κλωμιος,Κλωμιος
Διδωμη,Διδωμη
Σωωμας,Σωωμας
Καλλιοναξ,Καλλιοναξ
Τηροτηρος,Τηροτηρος
Δυδιμη,Δυδιμη
Αρανθειος,Αρανθειος
Ὑρακλης,Υρακλης
Ζηνωδωρος,Ζηνωδωρος
Νεικοκρατης,Νεικοκρατης
Οννορος,Οννορος
Ιεροικλης,Ιεροικλης
Αμωνιλλα,Αμωνιλλα
Σωρατης,Σωρατης
Ηλακλας,Ηλακλας
Πατεμβρυς,Πατεμβρυς
Ψομθεῦς,Ψομθευς
Λυκον,Λυκον
Κρησκεντιλλιανος,Κρησκεντιλλιανος
Κελάπως,Κελαπως
Παινως,Παινως
Ἰβως,Ιβως
Πδικαυς,Πδικαυς
Πεκαῦς,Πεκαυς
Πτεεμαῦς,Πτεεμαυς
Πμανεσαυς,Πμανεσαυς
Παπταῦς,Παπταυς
Πανετναῦς,Πανετναυς
Ψηνκαυκαυς,Ψηνκαυκαυς
Ψαμμαῦς,Ψαμμαυς
Ψεντααυς,Ψεντααυς
Τανεαῦς,Τανεαυς
Πυληταῦς,Πυληταυς
Φανεσαῦς,Φανεσαυς
Ψακαῦς,Ψακαυς
Πτεμαῦς,Πτεμαυς
Φαραύς,Φαραυς
Πικαυς,Πικαυς
Πασμαυς,Πασμαυς
Πελυλαυς,Πελυλαυς
Κουραῦς,Κουραυς
Ψυναμαυς,Ψυναμαυς
Πρεμτπαυς,Πρεμτπαυς
Εὐουιτταυς,Ευουιτταυς
Βαῦβαυς,Βαυβαυς
Βελααῦς,Βελααυς
Ἀβαῦς,Αβαυς
Τεταυς,Τεταυς
Πλεμμεσαυς,Πλεμμεσαυς
Καραναῦς,Καραναυς
Θοταραῦς,Θοταραυς
Καυκαυς,Καυκαυς
Ἀκαῦς,Ακαυς
Κιβαῦς,Κιβαυς
Θαπιήνις,Θαπιηνις
Ταρύτεις,Ταρυτεις
Παιόνις,Παιονις
Ἡρανούβις,Ηρανουβις
Ἀγχουβις,Αγχουβις
Θερμουδις,Θερμουδις
Ἀμοσις,Αμοσις
Ἀντιόπις,Αντιοπις
Εἰρμοῦθις,Ειρμουθις
Ἀλλις,Αλλις
Πβεσίς,Πβεσις
Πατούνις,Πατουνις
Ἀγχεριμφις,Αγχεριμφις
Βελεκέννις,Βελεκεννις
Πρεμνούρις,Πρεμνουρις
Ἀνκῖς,Ανκις
Ἐνδις,Ενδις
Ἁρπεχείμις,Αρπεχειμις
Ξίστις,Ξιστις
Μεσιουήσις,Μεσιουησις
Νεκτενείβις,Νεκτενειβις
Νεπνῶφις,Νεπνωφις
Νεχθάμις,Νεχθαμις
Ὀρεστοοῦφις,Ορεστοουφις
Νεχθμείνις,Νεχθμεινις
Θοταπύγχις,Θοταπυγχις
Κουννεπρις,Κουννεπρις
Κασῆνις,Κασηνις
Κολοούθις,Κολοουθις
Οὖπις,Ουπις
Οὐσενώφις,Ουσενωφις
Οὐραρῖνις,Ουραρινις
Σουβακήτις,Σουβακητις
Παανοῦπις,Παανουπις
Πάλτις,Παλτις
Χενζμήθις,Χενζμηθις
Πμοῦσις,Πμουσις
Παθεορμοῦθις,Παθεορμουθις
Σουβακήτεις,Σουβακητεις
Παμέρκινις,Παμερκινις
Πανεκωσις,Πανεκωσις
Πουαιανινινις,Πουαιανινινις
Ρενφρωφρις,Ρενφρωφρις
Σηκεμις,Σηκεμις
Σενψενενψις,Σενψενενψις
Ἁρωνχις,Αρωνχις
Ἡρακλείδος,Ηρακλειδος
Μεραίος,Μεραιος
Ἀγαθώπος,Αγαθωπος
Ἀστειανος,Αστειανος
Δημητρείος,Δημητρειος
Ἐπεινίκος,Επεινικος
Κολοφώνιος,Κολοφωνιος
Βερνεικιανος,Βερνεικιανος
Εἰρενικιανος,Ειρενικιανος
Ἀμμοναρίος,Αμμοναριος
Νεοκαδίος,Νεοκαδιος
Οὐεργιλλιανος,Ουεργιλλιανος
Σακκοφόρος,Σακκοφορος
Σεβαστητος,Σεβαστητος
Σωτητίχος,Σωτητιχος
Φιρμείνος,Φιρμεινος
Σαμοήλωος,Σαμοηλωος
Σουρήνος,Σουρηνος
Κερθουψ,Κερθουψ
Διοκληκλης,Διοκληκλης
Λεουᾶς,Λεουας
Θυπατῆ,Θυπατη
Ἕλιξξ,Ελιξξ
Ἑρμιάναξ,Ερμιαναξ
Ταβολα,Ταβολα
Ἐρῆν,Ερην
Αττον,Αττον
Διὼψ,Διωψ
Ἀνουβίον,Ανουβιον
